week,predicted_precipitation_avg,predicted_precipitation_max,CITY,precipitation_avg,precipitation_max
201949,3.2544,14.7802,Angra Dos Reis,3.2544,14.7802
201950,1.063,5.03,Angra Dos Reis,1.063,5.03
201951,3.7345,17.1128,Angra Dos Reis,3.7345,17.1128
201952,0.0,0.0,Angra Dos Reis,-0.1172,-0.3933
202000,4.6361,13.1256,Angra Dos Reis,4.6361,13.1256
202001,3.7764,14.4552,Angra Dos Reis,3.7764,14.4552
202002,3.5699,15.4345,Angra Dos Reis,3.5699,15.4345
202003,1.998,12.9955,Angra Dos Reis,1.998,12.9955
202004,2.803,10.0059,Angra Dos Reis,2.803,10.0059
202005,5.6112,21.1046,Angra Dos Reis,5.6112,21.1046
202006,4.4929,16.0261,Angra Dos Reis,4.4929,16.0261
202007,3.4673,15.5578,Angra Dos Reis,3.4673,15.5578
202008,2.6585,8.3368,Angra Dos Reis,2.6585,8.3368
202009,4.8291,19.3817,Angra Dos Reis,4.8291,19.3817
202010,0.7084,5.155,Angra Dos Reis,0.7084,5.155
202011,3.1784,14.9945,Angra Dos Reis,3.1784,14.9945
202012,0.7897,3.4979,Angra Dos Reis,0.7897,3.4979
202013,1.9722,8.0725,Angra Dos Reis,1.9722,8.0725
202014,0.8412,3.9964,Angra Dos Reis,0.8412,3.9964
202015,0.3963,1.4932,Angra Dos Reis,0.3963,1.4932
202016,0.748,2.0591,Angra Dos Reis,0.748,2.0591
202017,0.7504,4.9728,Angra Dos Reis,0.7504,4.9728
202018,2.877,13.0833,Angra Dos Reis,2.877,13.0833
202019,1.411,6.7976,Angra Dos Reis,1.411,6.7976
202020,0.0655,0.2604,Angra Dos Reis,0.0655,0.2604
202021,0.3433,1.8594,Angra Dos Reis,0.3433,1.8594
202022,0.0883,0.4763,Angra Dos Reis,0.0883,0.4763
202023,0.008,0.6356,Angra Dos Reis,0.008,0.6356
202024,0.4077,2.1643,Angra Dos Reis,0.4077,2.1643
202025,0.0688,0.3764,Angra Dos Reis,0.0688,0.3764
202026,0.2624,1.4105,Angra Dos Reis,0.2624,1.4105
202027,0.0085,0.1232,Angra Dos Reis,0.0085,0.1232
202028,0.5243,2.76,Angra Dos Reis,0.5243,2.76
202029,0.0317,0.1335,Angra Dos Reis,0.0317,0.1335
202030,1.1647,5.5239,Angra Dos Reis,1.1647,5.5239
202031,0.0246,0.0868,Angra Dos Reis,0.0246,0.0868
202032,0.0339,0.1722,Angra Dos Reis,0.0339,0.1722
202033,1.5442,6.7084,Angra Dos Reis,1.5442,6.7084
202034,0.4457,2.048,Angra Dos Reis,0.4457,2.048
202035,0.0793,0.4474,Angra Dos Reis,0.0793,0.4474
202036,0.0068,0.0128,Angra Dos Reis,0.0068,0.0128
202037,0.2902,1.7879,Angra Dos Reis,0.2902,1.7879
202038,3.4817,14.7535,Angra Dos Reis,3.4817,14.7535
202039,0.1705,1.1344,Angra Dos Reis,0.1705,1.1344
202040,1.8011,6.518,Angra Dos Reis,1.8011,6.518
202041,0.3528,1.9445,Angra Dos Reis,0.3528,1.9445
202042,0.2077,2.5973,Angra Dos Reis,0.2077,2.5973
202043,3.6015,15.5824,Angra Dos Reis,3.6015,15.5824
202044,0.7418,2.4037,Angra Dos Reis,0.7418,2.4037
202045,3.9026,13.575,Angra Dos Reis,3.9026,13.575
202046,3.4231,13.2126,Angra Dos Reis,3.4231,13.2126
202047,1.4086,7.2628,Angra Dos Reis,1.4086,7.2628
202048,1.7902,7.8814,Angra Dos Reis,1.7902,7.8814
202049,5.7965,21.667,Angra Dos Reis,5.7965,21.667
202050,3.13,10.6539,Angra Dos Reis,3.13,10.6539
202051,6.6823,31.507,Angra Dos Reis,6.6823,31.507
202052,3.1265,12.1984,Angra Dos Reis,3.1265,12.1984
202100,6.3224,10.6477,Angra Dos Reis,6.3224,10.6477
202101,2.8842,14.3862,Angra Dos Reis,2.8842,14.3862
202102,1.7017,9.6719,Angra Dos Reis,1.7017,9.6719
202103,0.0,0.3288,Angra Dos Reis,-0.0101,0.3288
202104,0.0,0.0,Angra Dos Reis,-0.0042,-0.0063
202105,4.2922,25.5139,Angra Dos Reis,4.2922,25.5139
202106,1.9052,4.9429,Angra Dos Reis,1.9052,4.9429
202107,1.6136,4.0101,Angra Dos Reis,1.6136,4.0101
202108,1.9862,7.949,Angra Dos Reis,1.9862,7.949
202109,1.1087,6.3779,Angra Dos Reis,1.1087,6.3779
202110,4.4119,20.0183,Angra Dos Reis,4.4119,20.0183
202111,1.1057,8.0649,Angra Dos Reis,1.1057,8.0649
202112,0.1789,1.1896,Angra Dos Reis,0.1789,1.1896
202113,3.5663,19.5343,Angra Dos Reis,3.5663,19.5343
202114,1.187,5.3644,Angra Dos Reis,1.187,5.3644
202115,0.7916,4.8759,Angra Dos Reis,0.7916,4.8759
202116,1.6538,6.3394,Angra Dos Reis,1.6538,6.3394
202117,2.4268,9.6544,Angra Dos Reis,2.4268,9.6544
202118,1.322,6.7855,Angra Dos Reis,1.322,6.7855
202119,0.8749,4.1659,Angra Dos Reis,0.8749,4.1659
202120,0.1118,0.6342,Angra Dos Reis,0.1118,0.6342
202121,0.0116,0.0999,Angra Dos Reis,0.0116,0.0999
202122,2.7641,15.0192,Angra Dos Reis,2.7641,15.0192
202123,0.8401,5.2083,Angra Dos Reis,0.8401,5.2083
202124,0.5131,2.6286,Angra Dos Reis,0.5131,2.6286
202125,0.3581,1.778,Angra Dos Reis,0.3581,1.778
202126,0.1258,0.5089,Angra Dos Reis,0.1258,0.5089
202127,0.2815,1.6789,Angra Dos Reis,0.2815,1.6789
202128,0.0335,0.1325,Angra Dos Reis,0.0335,0.1325
202129,0.0739,0.4512,Angra Dos Reis,0.0739,0.4512
202130,0.5532,2.867,Angra Dos Reis,0.5532,2.867
202131,0.1925,1.0495,Angra Dos Reis,0.1925,1.0495
202132,0.647,3.0505,Angra Dos Reis,0.647,3.0505
202133,0.7042,5.4574,Angra Dos Reis,0.7042,5.4574
202134,0.1744,1.0291,Angra Dos Reis,0.1744,1.0291
202135,1.4911,5.3353,Angra Dos Reis,1.4911,5.3353
202136,0.8395,5.1194,Angra Dos Reis,0.8395,5.1194
202137,0.5585,2.7604,Angra Dos Reis,0.5585,2.7604
202138,0.5036,2.0075,Angra Dos Reis,0.5036,2.0075
202139,0.351,1.1499,Angra Dos Reis,0.351,1.1499
202140,2.4889,9.2375,Angra Dos Reis,2.4889,9.2375
202141,1.2601,4.3932,Angra Dos Reis,1.2601,4.3932
202142,2.1787,6.3368,Angra Dos Reis,2.1787,6.3368
202143,2.8751,8.0233,Angra Dos Reis,2.8751,8.0233
202144,1.7926,7.3591,Angra Dos Reis,1.7926,7.3591
202145,1.3268,4.9349,Angra Dos Reis,1.3268,4.9349
202146,1.891,8.5091,Angra Dos Reis,1.891,8.5091
202147,0.7883,6.3144,Angra Dos Reis,0.7883,6.3144
202148,1.7459,7.8341,Angra Dos Reis,1.7459,7.8341
202149,4.4087,19.3761,Angra Dos Reis,4.4087,19.3761
202150,9.1173,22.3713,Angra Dos Reis,9.1173,22.3713
202151,2.207,9.7954,Angra Dos Reis,2.207,9.7954
202152,4.3895,15.9058,Angra Dos Reis,4.3895,15.9058
202200,1.9039,1.9039,Angra Dos Reis,1.9039,1.9039
202201,4.292,15.3216,Angra Dos Reis,4.292,15.3216
202202,2.9548,11.7415,Angra Dos Reis,2.9548,11.7415
202203,1.7444,8.0336,Angra Dos Reis,1.7444,8.0336
202204,2.7102,10.5895,Angra Dos Reis,2.7102,10.5895
202205,4.9822,13.074,Angra Dos Reis,4.9822,13.074
202206,5.0445,19.4783,Angra Dos Reis,5.0445,19.4783
202207,3.6909,16.2299,Angra Dos Reis,3.6909,16.2299
202208,1.2599,8.4477,Angra Dos Reis,1.2599,8.4477
202209,0.1744,1.2173,Angra Dos Reis,0.1744,1.2173
202210,0.2743,2.2405,Angra Dos Reis,0.2743,2.2405
202211,5.6026,25.2605,Angra Dos Reis,5.6026,25.2605
202212,2.8677,17.4768,Angra Dos Reis,2.8677,17.4768
202213,10.4395,34.9184,Angra Dos Reis,10.4395,34.9184
202214,2.6663,13.2015,Angra Dos Reis,2.6663,13.2015
202215,3.6451,15.569,Angra Dos Reis,3.6451,15.569
202216,0.1049,0.7031,Angra Dos Reis,0.1049,0.7031
202217,2.6712,12.1423,Angra Dos Reis,2.6712,12.1423
202218,1.0977,3.9907,Angra Dos Reis,1.0977,3.9907
202219,0.7609,2.1745,Angra Dos Reis,0.7609,2.1745
202220,0.8146,4.377,Angra Dos Reis,0.8146,4.377
202221,0.0253,0.1815,Angra Dos Reis,0.0253,0.1815
202222,0.9697,3.0382,Angra Dos Reis,0.9697,3.0382
202223,1.0333,2.9109,Angra Dos Reis,1.0333,2.9109
202224,0.4076,1.6076,Angra Dos Reis,0.4076,1.6076
202225,0.2922,1.7065,Angra Dos Reis,0.2922,1.7065
202226,0.4498,2.312,Angra Dos Reis,0.4498,2.312
202227,0.0381,0.102,Angra Dos Reis,0.0381,0.102
202228,0.5054,3.288,Angra Dos Reis,0.5054,3.288
202229,0.8899,3.7476,Angra Dos Reis,0.8899,3.7476
202230,0.7251,3.797,Angra Dos Reis,0.7251,3.797
202231,0.1286,0.6752,Angra Dos Reis,0.1286,0.6752
202232,1.1592,3.4643,Angra Dos Reis,1.1592,3.4643
202233,0.5484,2.5885,Angra Dos Reis,0.5484,2.5885
202234,0.1104,0.8512,Angra Dos Reis,0.1104,0.8512
202235,0.4762,2.1555,Angra Dos Reis,0.4762,2.1555
202236,0.3539,1.9843,Angra Dos Reis,0.3539,1.9843
202237,1.7447,4.6028,Angra Dos Reis,1.7447,4.6028
202238,0.6624,4.0055,Angra Dos Reis,0.6624,4.0055
202239,3.5691,11.4218,Angra Dos Reis,3.5691,11.4218
202240,0.7425,2.8286,Angra Dos Reis,0.7425,2.8286
202241,1.1253,4.735,Angra Dos Reis,1.1253,4.735
202242,0.7025,3.6942,Angra Dos Reis,0.7025,3.6942
202243,2.261,10.1077,Angra Dos Reis,2.261,10.1077
202244,4.0154,11.3594,Angra Dos Reis,4.0154,11.3594
202245,3.1707,16.1582,Angra Dos Reis,3.1707,16.1582
202246,1.4655,7.976,Angra Dos Reis,1.4655,7.976
202247,4.024,15.5785,Angra Dos Reis,4.024,15.5785
202248,5.232,18.7042,Angra Dos Reis,5.232,18.7042
202249,1.6322,7.5866,Angra Dos Reis,1.6322,7.5866
202250,2.1245,10.163,Angra Dos Reis,2.1245,10.163
202251,2.4391,6.6149,Angra Dos Reis,2.4391,6.6149
202252,2.2976,9.8447,Angra Dos Reis,2.2976,9.8447
201201,4.9178,18.6871,Aperibé,4.9178,18.6871
201202,3.9412,17.379,Aperibé,3.9412,17.379
201203,0.582,3.076,Aperibé,0.582,3.076
201204,2.6604,14.249,Aperibé,2.6604,14.249
201205,5.3561,30.4983,Aperibé,5.3561,30.4983
201206,0.1464,0.8942,Aperibé,0.1464,0.8942
201207,1.6328,5.4843,Aperibé,1.6328,5.4843
201208,0.5297,3.658,Aperibé,0.5297,3.658
201209,0.0309,0.0791,Aperibé,0.0309,0.0791
201210,0.5119,3.3383,Aperibé,0.5119,3.3383
201211,2.7318,12.0967,Aperibé,2.7318,12.0967
201212,2.7422,12.3741,Aperibé,2.7422,12.3741
201213,2.6147,10.1259,Aperibé,2.6147,10.1259
201214,1.1445,6.5599,Aperibé,1.1445,6.5599
201215,0.5789,2.9636,Aperibé,0.5789,2.9636
201216,1.7837,9.0264,Aperibé,1.7837,9.0264
201217,1.0839,5.4569,Aperibé,1.0839,5.4569
201218,2.4429,16.9203,Aperibé,2.4429,16.9203
201219,0.3009,1.5389,Aperibé,0.3009,1.5389
201220,2.3383,8.6003,Aperibé,2.3383,8.6003
201221,0.1383,0.6162,Aperibé,0.1383,0.6162
201222,4.6328,27.4248,Aperibé,4.6328,27.4248
201223,1.191,9.425,Aperibé,1.191,9.425
201224,0.6822,4.1559,Aperibé,0.6822,4.1559
201225,0.8244,6.511,Aperibé,0.8244,6.511
201226,0.2768,1.571,Aperibé,0.2768,1.571
201227,0.0607,0.1677,Aperibé,0.0607,0.1677
201228,1.2878,6.6516,Aperibé,1.2878,6.6516
201229,0.8513,3.4371,Aperibé,0.8513,3.4371
201230,0.0822,0.3791,Aperibé,0.0822,0.3791
201231,0.3716,2.0281,Aperibé,0.3716,2.0281
201232,0.9501,4.9206,Aperibé,0.9501,4.9206
201233,2.3024,5.7934,Aperibé,2.3024,5.7934
201234,1.0137,2.6613,Aperibé,1.0137,2.6613
201235,0.568,2.8805,Aperibé,0.568,2.8805
201236,0.3379,2.1772,Aperibé,0.3379,2.1772
201237,0.1116,0.3429,Aperibé,0.1116,0.3429
201238,1.729,9.0986,Aperibé,1.729,9.0986
201239,1.6425,7.7184,Aperibé,1.6425,7.7184
201240,0.011,0.0461,Aperibé,0.011,0.0461
201241,1.2755,6.4609,Aperibé,1.2755,6.4609
201242,0.1498,0.9101,Aperibé,0.1498,0.9101
201243,0.6038,2.6939,Aperibé,0.6038,2.6939
201244,0.5936,2.7993,Aperibé,0.5936,2.7993
201245,0.9344,3.0414,Aperibé,0.9344,3.0414
201246,3.5431,14.6225,Aperibé,3.5431,14.6225
201247,1.3122,7.6417,Aperibé,1.3122,7.6417
201248,3.298,13.3757,Aperibé,3.298,13.3757
201249,0.9146,5.0864,Aperibé,0.9146,5.0864
201250,3.1159,10.3849,Aperibé,3.1159,10.3849
201251,1.5652,7.1976,Aperibé,1.5652,7.1976
201252,0.2796,1.8593,Aperibé,0.2796,1.8593
201253,2.9888,5.4823,Aperibé,2.9888,5.4823
201300,2.8629,9.2364,Aperibé,2.8629,9.2364
201301,2.2647,12.6052,Aperibé,2.2647,12.6052
201302,4.577,21.9754,Aperibé,4.577,21.9754
201303,3.6012,14.6495,Aperibé,3.6012,14.6495
201304,4.0166,8.2202,Aperibé,4.0166,8.2202
201305,2.392,7.2338,Aperibé,2.392,7.2338
201306,0.0011,0.0,Aperibé,0.0011,-0.0462
201307,0.0457,0.4389,Aperibé,0.0457,0.4389
201308,2.6925,9.1178,Aperibé,2.6925,9.1178
201309,0.9188,4.0803,Aperibé,0.9188,4.0803
201310,1.1345,5.2688,Aperibé,1.1345,5.2688
201311,4.4795,17.6149,Aperibé,4.4795,17.6149
201312,3.1323,11.7421,Aperibé,3.1323,11.7421
201313,2.4946,12.7215,Aperibé,2.4946,12.7215
201314,1.3394,5.0451,Aperibé,1.3394,5.0451
201315,0.5094,3.0123,Aperibé,0.5094,3.0123
201316,0.2673,1.1293,Aperibé,0.2673,1.1293
201317,0.0552,0.1488,Aperibé,0.0552,0.1488
201318,0.457,2.4885,Aperibé,0.457,2.4885
201319,1.1955,7.1854,Aperibé,1.1955,7.1854
201320,1.004,3.9659,Aperibé,1.004,3.9659
201321,0.6458,4.0362,Aperibé,0.6458,4.0362
201322,1.5785,6.9771,Aperibé,1.5785,6.9771
201323,0.6111,3.4353,Aperibé,0.6111,3.4353
201324,0.0734,0.3241,Aperibé,0.0734,0.3241
201325,0.3956,2.1916,Aperibé,0.3956,2.1916
201326,1.2708,6.9153,Aperibé,1.2708,6.9153
201327,0.6334,3.6542,Aperibé,0.6334,3.6542
201328,1.3497,6.4645,Aperibé,1.3497,6.4645
201329,0.2642,1.2495,Aperibé,0.2642,1.2495
201330,0.0475,0.0869,Aperibé,0.0475,0.0869
201331,0.0369,0.1294,Aperibé,0.0369,0.1294
201332,0.3127,1.7631,Aperibé,0.3127,1.7631
201333,0.9974,3.6775,Aperibé,0.9974,3.6775
201334,0.9239,5.7814,Aperibé,0.9239,5.7814
201335,1.1152,4.7337,Aperibé,1.1152,4.7337
201336,0.0664,0.3152,Aperibé,0.0664,0.3152
201337,0.0625,0.2144,Aperibé,0.0625,0.2144
201338,1.6772,10.8242,Aperibé,1.6772,10.8242
201339,0.7248,3.3593,Aperibé,0.7248,3.3593
201340,0.3605,1.6821,Aperibé,0.3605,1.6821
201341,2.9799,10.4169,Aperibé,2.9799,10.4169
201342,0.2513,3.7044,Aperibé,0.2513,3.7044
201343,0.5134,2.2125,Aperibé,0.5134,2.2125
201344,1.0252,3.4045,Aperibé,1.0252,3.4045
201345,0.5972,3.8677,Aperibé,0.5972,3.8677
201346,3.9276,12.0851,Aperibé,3.9276,12.0851
201347,3.441,13.3943,Aperibé,3.441,13.3943
201348,12.0178,23.3029,Aperibé,12.0178,23.3029
201349,3.6948,26.2766,Aperibé,3.6948,26.2766
201350,0.5695,1.6503,Aperibé,0.5695,1.6503
201351,2.7554,9.0463,Aperibé,2.7554,9.0463
201352,4.4938,10.7922,Aperibé,4.4938,10.7922
201400,1.8822,7.1812,Aperibé,1.8822,7.1812
201401,0.0151,0.0196,Aperibé,0.0151,0.0196
201402,2.7303,15.7505,Aperibé,2.7303,15.7505
201403,0.5427,2.4303,Aperibé,0.5427,2.4303
201404,0.0,0.0,Aperibé,-0.0168,-0.1373
201405,0.0004,0.0197,Aperibé,0.0004,0.0197
201406,3.2777,22.8444,Aperibé,3.2777,22.8444
201407,2.6828,10.8386,Aperibé,2.6828,10.8386
201408,1.0367,5.6061,Aperibé,1.0367,5.6061
201409,1.6901,7.5919,Aperibé,1.6901,7.5919
201410,0.4041,2.6668,Aperibé,0.4041,2.6668
201411,0.8132,5.5904,Aperibé,0.8132,5.5904
201412,3.3636,17.433,Aperibé,3.3636,17.433
201413,1.7381,7.7136,Aperibé,1.7381,7.7136
201414,0.0367,0.179,Aperibé,0.0367,0.179
201415,1.9102,3.6517,Aperibé,1.9102,3.6517
201416,3.2332,15.63,Aperibé,3.2332,15.63
201417,0.339,3.0172,Aperibé,0.339,3.0172
201418,1.4034,7.6781,Aperibé,1.4034,7.6781
201419,0.4696,2.3199,Aperibé,0.4696,2.3199
201420,0.8596,4.718,Aperibé,0.8596,4.718
201421,1.0496,4.7769,Aperibé,1.0496,4.7769
201422,0.3966,2.1367,Aperibé,0.3966,2.1367
201423,0.9691,4.6846,Aperibé,0.9691,4.6846
201424,1.203,6.1793,Aperibé,1.203,6.1793
201425,0.4218,2.4542,Aperibé,0.4218,2.4542
201426,0.2873,1.686,Aperibé,0.2873,1.686
201427,3.8658,12.4418,Aperibé,3.8658,12.4418
201428,0.3941,2.118,Aperibé,0.3941,2.118
201429,0.413,1.8224,Aperibé,0.413,1.8224
201430,1.1114,5.5146,Aperibé,1.1114,5.5146
201431,0.3802,2.0605,Aperibé,0.3802,2.0605
201432,0.6662,3.4112,Aperibé,0.6662,3.4112
201433,0.2077,1.3676,Aperibé,0.2077,1.3676
201434,0.6488,3.9995,Aperibé,0.6488,3.9995
201435,0.5482,3.1634,Aperibé,0.5482,3.1634
201436,0.0134,0.0958,Aperibé,0.0134,0.0958
201437,0.0284,0.1381,Aperibé,0.0284,0.1381
201438,0.2119,1.3708,Aperibé,0.2119,1.3708
201439,0.8805,3.2595,Aperibé,0.8805,3.2595
201440,0.0104,0.0462,Aperibé,0.0104,0.0462
201441,0.0284,0.1781,Aperibé,0.0284,0.1781
201442,1.0763,5.0571,Aperibé,1.0763,5.0571
201443,3.0573,13.9507,Aperibé,3.0573,13.9507
201444,0.9949,5.1519,Aperibé,0.9949,5.1519
201445,2.4055,8.7045,Aperibé,2.4055,8.7045
201446,0.2637,2.711,Aperibé,0.2637,2.711
201447,7.7309,30.0616,Aperibé,7.7309,30.0616
201448,2.8157,11.1789,Aperibé,2.8157,11.1789
201449,0.394,4.5591,Aperibé,0.394,4.5591
201450,1.5554,9.9204,Aperibé,1.5554,9.9204
201451,1.085,4.4327,Aperibé,1.085,4.4327
201452,2.6667,8.8262,Aperibé,2.6667,8.8262
201500,1.1468,3.5678,Aperibé,1.1468,3.5678
201501,0.3885,1.3879,Aperibé,0.3885,1.3879
201502,0.0012,0.0093,Aperibé,0.0012,0.0093
201503,0.4761,7.1554,Aperibé,0.4761,7.1554
201504,0.8886,15.213,Aperibé,0.8886,15.213
201505,3.0315,14.0537,Aperibé,3.0315,14.0537
201506,1.533,6.5825,Aperibé,1.533,6.5825
201507,3.804,21.2829,Aperibé,3.804,21.2829
201508,1.1536,9.2444,Aperibé,1.1536,9.2444
201509,1.8749,8.3056,Aperibé,1.8749,8.3056
201510,1.4144,7.2226,Aperibé,1.4144,7.2226
201511,2.7955,14.1552,Aperibé,2.7955,14.1552
201512,2.7325,13.8805,Aperibé,2.7325,13.8805
201513,3.2545,14.305,Aperibé,3.2545,14.305
201514,1.653,7.209,Aperibé,1.653,7.209
201515,0.3371,2.1794,Aperibé,0.3371,2.1794
201516,1.701,8.4755,Aperibé,1.701,8.4755
201517,1.6187,7.7044,Aperibé,1.6187,7.7044
201518,1.8741,8.1509,Aperibé,1.8741,8.1509
201519,0.4944,2.4045,Aperibé,0.4944,2.4045
201520,2.3709,6.4054,Aperibé,2.3709,6.4054
201521,0.8253,5.4258,Aperibé,0.8253,5.4258
201522,0.4887,2.2504,Aperibé,0.4887,2.2504
201523,0.0843,0.376,Aperibé,0.0843,0.376
201524,1.6844,5.568,Aperibé,1.6844,5.568
201525,1.0604,4.9118,Aperibé,1.0604,4.9118
201526,0.2292,1.2593,Aperibé,0.2292,1.2593
201527,0.4745,2.4742,Aperibé,0.4745,2.4742
201528,0.0285,0.1197,Aperibé,0.0285,0.1197
201529,0.6433,2.6482,Aperibé,0.6433,2.6482
201530,0.2227,1.1623,Aperibé,0.2227,1.1623
201531,0.0235,0.0668,Aperibé,0.0235,0.0668
201532,0.3038,1.6011,Aperibé,0.3038,1.6011
201533,0.1942,1.2526,Aperibé,0.1942,1.2526
201534,1.6466,14.2218,Aperibé,1.6466,14.2218
201535,0.6975,2.8231,Aperibé,0.6975,2.8231
201536,2.1998,6.7881,Aperibé,2.1998,6.7881
201537,0.9977,5.5613,Aperibé,0.9977,5.5613
201538,0.009,0.0451,Aperibé,0.009,0.0451
201539,0.8387,5.3435,Aperibé,0.8387,5.3435
201540,0.5883,3.1753,Aperibé,0.5883,3.1753
201541,0.0258,0.1436,Aperibé,0.0258,0.1436
201542,0.7603,2.8577,Aperibé,0.7603,2.8577
201543,3.6342,12.967,Aperibé,3.6342,12.967
201544,0.1103,0.8429,Aperibé,0.1103,0.8429
201545,4.2482,29.2573,Aperibé,4.2482,29.2573
201546,3.4414,13.6866,Aperibé,3.4414,13.6866
201547,2.6325,10.8093,Aperibé,2.6325,10.8093
201548,3.6801,10.1648,Aperibé,3.6801,10.1648
201549,2.7395,11.5808,Aperibé,2.7395,11.5808
201550,1.2706,4.798,Aperibé,1.2706,4.798
201551,0.3694,2.6527,Aperibé,0.3694,2.6527
201552,1.828,6.2779,Aperibé,1.828,6.2779
201600,6.3894,15.8892,Aperibé,6.3894,15.8892
201601,1.0352,3.164,Aperibé,1.0352,3.164
201602,4.2339,19.4731,Aperibé,4.2339,19.4731
201603,2.4142,13.7248,Aperibé,2.4142,13.7248
201604,2.2854,13.6423,Aperibé,2.2854,13.6423
201605,0.0314,0.1989,Aperibé,0.0314,0.1989
201606,3.2437,15.213,Aperibé,3.2437,15.213
201607,6.3308,23.5112,Aperibé,6.3308,23.5112
201608,4.0923,16.1736,Aperibé,4.0923,16.1736
201609,4.2701,18.6103,Aperibé,4.2701,18.6103
201610,3.6402,20.8489,Aperibé,3.6402,20.8489
201611,3.73,16.5655,Aperibé,3.73,16.5655
201612,1.5783,13.6302,Aperibé,1.5783,13.6302
201613,0.9928,5.1274,Aperibé,0.9928,5.1274
201614,0.0455,0.2883,Aperibé,0.0455,0.2883
201615,0.0576,0.3271,Aperibé,0.0576,0.3271
201616,0.0121,0.0304,Aperibé,0.0121,0.0304
201617,1.2608,4.841,Aperibé,1.2608,4.841
201618,0.6054,4.0028,Aperibé,0.6054,4.0028
201619,1.5879,10.3887,Aperibé,1.5879,10.3887
201620,1.219,5.5139,Aperibé,1.219,5.5139
201621,0.3764,2.5211,Aperibé,0.3764,2.5211
201622,1.8281,5.2607,Aperibé,1.8281,5.2607
201623,2.69,12.1772,Aperibé,2.69,12.1772
201624,0.0329,0.1217,Aperibé,0.0329,0.1217
201625,0.4357,1.4543,Aperibé,0.4357,1.4543
201626,0.4719,2.1889,Aperibé,0.4719,2.1889
201627,0.047,0.1329,Aperibé,0.047,0.1329
201628,0.0243,0.0919,Aperibé,0.0243,0.0919
201629,0.1436,0.533,Aperibé,0.1436,0.533
201630,0.2937,1.8409,Aperibé,0.2937,1.8409
201631,0.2566,1.4717,Aperibé,0.2566,1.4717
201632,0.3284,1.8493,Aperibé,0.3284,1.8493
201633,0.4182,1.9453,Aperibé,0.4182,1.9453
201634,0.6613,1.3244,Aperibé,0.6613,1.3244
201635,1.3422,6.9827,Aperibé,1.3422,6.9827
201636,0.3757,1.912,Aperibé,0.3757,1.912
201637,0.3085,1.6518,Aperibé,0.3085,1.6518
201638,1.0862,4.2693,Aperibé,1.0862,4.2693
201639,1.0032,3.6138,Aperibé,1.0032,3.6138
201640,2.1134,6.0896,Aperibé,2.1134,6.0896
201641,0.2887,3.7871,Aperibé,0.2887,3.7871
201642,0.2602,1.4349,Aperibé,0.2602,1.4349
201643,0.7643,4.3575,Aperibé,0.7643,4.3575
201644,2.6156,14.7625,Aperibé,2.6156,14.7625
201645,3.3614,15.4561,Aperibé,3.3614,15.4561
201646,6.4453,19.4752,Aperibé,6.4453,19.4752
201647,0.263,0.8691,Aperibé,0.263,0.8691
201648,1.0552,5.7149,Aperibé,1.0552,5.7149
201649,3.714,15.635,Aperibé,3.714,15.635
201650,4.6694,15.1802,Aperibé,4.6694,15.1802
201651,1.0733,3.5136,Aperibé,1.0733,3.5136
201652,0.6626,3.4149,Aperibé,0.6626,3.4149
201701,1.7817,7.4702,Aperibé,1.7817,7.4702
201702,6.9286,31.571,Aperibé,6.9286,31.571
201703,1.2026,7.3542,Aperibé,1.2026,7.3542
201704,0.1548,0.5206,Aperibé,0.1548,0.5206
201705,2.1275,8.5171,Aperibé,2.1275,8.5171
201706,2.7709,14.99,Aperibé,2.7709,14.99
201707,0.0214,0.1567,Aperibé,0.0214,0.1567
201708,1.0853,5.7981,Aperibé,1.0853,5.7981
201709,0.9301,5.3673,Aperibé,0.9301,5.3673
201710,2.3165,8.2526,Aperibé,2.3165,8.2526
201711,2.6052,14.151,Aperibé,2.6052,14.151
201712,2.1896,9.1265,Aperibé,2.1896,9.1265
201713,1.6899,6.6294,Aperibé,1.6899,6.6294
201714,1.3709,6.6006,Aperibé,1.3709,6.6006
201715,1.665,9.023,Aperibé,1.665,9.023
201716,0.7075,4.4684,Aperibé,0.7075,4.4684
201717,1.2897,6.3088,Aperibé,1.2897,6.3088
201718,0.6518,3.6694,Aperibé,0.6518,3.6694
201719,0.0588,2.0227,Aperibé,0.0588,2.0227
201720,1.1727,6.1124,Aperibé,1.1727,6.1124
201721,1.7749,6.9151,Aperibé,1.7749,6.9151
201722,0.0377,0.146,Aperibé,0.0377,0.146
201723,0.6056,3.6969,Aperibé,0.6056,3.6969
201724,1.8152,9.4985,Aperibé,1.8152,9.4985
201725,1.9707,7.5928,Aperibé,1.9707,7.5928
201726,0.393,1.9404,Aperibé,0.393,1.9404
201727,1.0597,3.4098,Aperibé,1.0597,3.4098
201728,0.5476,1.7606,Aperibé,0.5476,1.7606
201729,0.3568,1.5957,Aperibé,0.3568,1.5957
201730,0.7214,4.9227,Aperibé,0.7214,4.9227
201731,0.3832,1.739,Aperibé,0.3832,1.739
201732,0.1195,0.7374,Aperibé,0.1195,0.7374
201733,0.2376,1.1175,Aperibé,0.2376,1.1175
201734,0.8555,4.2202,Aperibé,0.8555,4.2202
201735,0.2427,1.2337,Aperibé,0.2427,1.2337
201736,0.0017,0.0,Aperibé,0.0017,-0.004
201737,0.0044,0.0199,Aperibé,0.0044,0.0199
